cluster_id,role,title,description,category,impact,urgency,location,language,reporter_role,difficulty,minutes_after_original,overlap_level,is_duplicate
cluster_0093,HARD_NEGATIVE,مشكلة في sink,في عطل متعلق بـ sink في المكان.,PLUMBING_WATER,MEDIUM,MEDIUM,Cafeteria,ar_eg,student,HARD,53,LOW,0
cluster_0094,ORIGINAL,The AC unit has an issue,في مشكلة في the AC unit at Cafeteria.,HVAC_AC,MEDIUM,LOW,Cafeteria,mixed,dorm_resident,HARD,0,,0
cluster_0094,DUPLICATE,مشكلة في the AC unit,في حاجة غلط في the AC unit at Cafeteria.,HVAC_AC,MEDIUM,LOW,Cafeteria,mixed,dorm_resident,HARD,2389,LOW,1
cluster_0094,DUPLICATE,مشكلة في the AC unit,Something is wrong with the AC unit في Cafeteria.,HVAC_AC,MEDIUM,LOW,Cafeteria,mixed,dorm_resident,HARD,1878,LOW,1
cluster_0094,DUPLICATE,مشكلة with AC unit,Issue مرتبطة بـ AC unit في Cafeteria.,HVAC_AC,MEDIUM,LOW,Cafeteria,mixed,dorm_resident,HARD,1995,LOW,1
cluster_0094,RELATED,The AC مش بيبرد,The ceiling light keeps turning off في Cafeteria. The issue appeared this morning.,ELECTRICAL,MEDIUM,LOW,Cafeteria,mixed,dorm_resident,HARD,502,RELATED,0
cluster_0094,HARD_NEGATIVE,Issue في vent,Issue مرتبطة بـ vent في Computer Science Building - Room 203.,HVAC_AC,MEDIUM,LOW,Computer Science Building - Room 203,mixed,dorm_resident,HARD,28,LOW,0
cluster_0095,ORIGINAL,مشكلة في door handle,محتاجين حد يشوف the door handle في Dormitory A - Floor 2.,FURNITURE_FIXTURES,MEDIUM,LOW,Dormitory A - Floor 2,mixed,lab_assistant,HARD,0,,0
cluster_0095,DUPLICATE,Issue في door handle,There is an issue في door handle at Dormitory A - Floor 2.,FURNITURE_FIXTURES,MEDIUM,LOW,Dormitory A - Floor 2,mixed,lab_assistant,HARD,2100,MEDIUM,1
cluster_0095,DUPLICATE,Problem with door handle,محتاجين حد يشوف the door handle في Dormitory A - Floor 2.,FURNITURE_FIXTURES,MEDIUM,LOW,Dormitory A - Floor 2,mixed,lab_assistant,HARD,574,HIGH,1
cluster_0095,RELATED,The room محتاجة cleaning,في مشكلة في door at Dormitory A - Floor 2. الموضوع محتاج متابعة.,BUILDING_STRUCTURE,MEDIUM,LOW,Dormitory A - Floor 2,mixed,lab_assistant,HARD,432,RELATED,0
cluster_0095,HARD_NEGATIVE,في مشكلة في shelf,Issue مرتبطة بـ shelf في Cafeteria.,FURNITURE_FIXTURES,MEDIUM,LOW,Cafeteria,mixed,lab_assistant,HARD,12,LOW,0
cluster_0096,ORIGINAL,3atel fe scanner,momken 7ad yshoof el scanner fe Library - First Floor?,IT_HARDWARE_PRINTING,MEDIUM,LOW,Library - First Floor,arabizi,lecturer,MEDIUM,0,,0
cluster_0096,DUPLICATE,mshkela fe el scanner,feh 7aga 8alat fel scanner fe Library - First Floor.,IT_HARDWARE_PRINTING,MEDIUM,LOW,Library - First Floor,arabizi,lecturer,MEDIUM,341,LOW,1
cluster_0096,DUPLICATE,mshkela fe el scanner,feh 3atel fe scanner fe Library - First Floor.,IT_HARDWARE_PRINTING,MEDIUM,LOW,Library - First Floor,arabizi,lecturer,MEDIUM,529,MEDIUM,1
cluster_0096,RELATED,feh moshkela fel room,feh moshkela fel network connection fe Library - First Floor. Other devices in the same area seem to have the same problem.,IT_NETWORK_ACCOUNTS,MEDIUM,LOW,Library - First Floor,arabizi,lecturer,HARD,115,RELATED,0
cluster_0096,HARD_NEGATIVE,mshkela fel monitor,el monitor mehtag check fe el makan.,IT_HARDWARE_PRINTING,MEDIUM,LOW,Computer Science Building - Lab 3,arabizi,lecturer,HARD,827,LOW,0
cluster_0097,ORIGINAL,Problem with wall,محتاجين حد يشوف the wall في Engineering Building - Room 101.,BUILDING_STRUCTURE,LOW,HIGH,Engineering Building - Room 101,mixed,dorm_resident,HARD,0,,0
cluster_0097,DUPLICATE,Issue في wall,في مشكلة في the wall في Engineering Building - Room 101.,BUILDING_STRUCTURE,LOW,HIGH,Engineering Building - Room 101,mixed,dorm_resident,HARD,1331,HIGH,1
cluster_0097,DUPLICATE,في مشكلة في wall,في مشكلة related to the wall.,BUILDING_STRUCTURE,LOW,HIGH,Engineering Building - Room 101,mixed,dorm_resident,HARD,1892,LOW,1
cluster_0097,DUPLICATE,The wall مش شغال,The wall مش شغال normally في Engineering Building - Room 101.,BUILDING_STRUCTURE,LOW,HIGH,Engineering Building - Room 101,mixed,dorm_resident,HARD,2090,HIGH,1
cluster_0097,RELATED,There is a مشكلة في الباب,I noticed إن slippery floor needs attention in Engineering Building - Room 101. الموضوع مأثر على الاستخدام دلوقتي.,SAFETY_HAZARD,LOW,HIGH,Engineering Building - Room 101,mixed,dorm_resident,HARD,715,RELATED,0
cluster_0097,HARD_NEGATIVE,The ceiling panel has an issue,The ceiling panel محتاج check في Computer Science Building - Lab 3.,BUILDING_STRUCTURE,LOW,HIGH,Computer Science Building - Lab 3,mixed,dorm_resident,HARD,1076,LOW,0
cluster_0098,ORIGINAL,Wall is damaged,Please check the wall in Lecture Hall C. It is damaged.,BUILDING_STRUCTURE,MEDIUM,LOW,Lecture Hall C,en,lecturer,MEDIUM,0,,0
cluster_0098,DUPLICATE,Problem with wall,The wall at Lecture Hall C is damaged. The problem has gradually become more noticeable.,BUILDING_STRUCTURE,MEDIUM,LOW,Lecture Hall C,en,lecturer,MEDIUM,2875,HIGH,1
cluster_0098,DUPLICATE,Wall needs attention,I noticed a problem involving the wall at Lecture Hall C.,BUILDING_STRUCTURE,MEDIUM,LOW,Lecture Hall C,en,lecturer,MEDIUM,1382,LOW,1
cluster_0098,RELATED,Broken railing on stairs,There is an issue with the obstruction in Lecture Hall C. The area is still being accessed.,SAFETY_HAZARD,MEDIUM,LOW,Lecture Hall C,en,lecturer,HARD,215,RELATED,0
cluster_0098,HARD_NEGATIVE,Problem with door,Something seems wrong with the door in Computer Science Building - Lab 3.,BUILDING_STRUCTURE,MEDIUM,LOW,Computer Science Building - Lab 3,en,lecturer,HARD,604,LOW,0
cluster_0099,ORIGINAL,Issue with network connection in the area,Please check the network connection in Library - First Floor. It stopped working.,IT_NETWORK_ACCOUNTS,MEDIUM,HIGH,Library - First Floor,en,admin_staff,HARD,0,,0
cluster_0099,DUPLICATE,Problem with network connection,Please check the network connection at Library - First Floor; it stopped working.,IT_NETWORK_ACCOUNTS,MEDIUM,HIGH,Library - First Floor,en,admin_staff,HARD,1853,HIGH,1
cluster_0099,DUPLICATE,Network connection issue,The network connection in this area needs to be checked.,IT_NETWORK_ACCOUNTS,MEDIUM,HIGH,Library - First Floor,en,admin_staff,HARD,508,LOW,1
cluster_0099,DUPLICATE,Network connection issue,Problem reported with the network connection in Library - First Floor.,IT_NETWORK_ACCOUNTS,MEDIUM,HIGH,Library - First Floor,en,admin_staff,HARD,1254,MEDIUM,1
cluster_0099,RELATED,Service area needs maintenance,There is an issue with the service area in Library - First Floor. The problem could not be classified more specifically.,OTHER,MEDIUM,HIGH,Library - First Floor,en,admin_staff,HARD,1277,RELATED,0
cluster_0099,HARD_NEGATIVE,Campus network issue,Something seems wrong with the campus network in Outdoor Courtyard.,IT_NETWORK_ACCOUNTS,MEDIUM,HIGH,Outdoor Courtyard,en,admin_staff,HARD,388,LOW,0
cluster_0100,ORIGINAL,مشكلة في faucet,المشكلة في faucet موجودة في Computer Science Building - Lab 1.,PLUMBING_WATER,HIGH,LOW,Computer Science Building - Lab 1,ar_eg,admin_staff,MEDIUM,0,,0
cluster_0100,DUPLICATE,faucet فيه مشكلة,في مشكلة في faucet في Computer Science Building - Lab 1.,PLUMBING_WATER,HIGH,LOW,Computer Science Building - Lab 1,ar_eg,admin_staff,MEDIUM,275,MEDIUM,1
cluster_0100,DUPLICATE,faucet فيه مشكلة,المشكلة في faucet ظهرت تاني في Computer Science Building - Lab 1.,PLUMBING_WATER,HIGH,LOW,Computer Science Building - Lab 1,ar_eg,admin_staff,MEDIUM,667,HIGH,1
cluster_0100,DUPLICATE,faucet مش شغال,في مشكلة في faucet في Computer Science Building - Lab 1.,PLUMBING_WATER,HIGH,LOW,Computer Science Building - Lab 1,ar_eg,admin_staff,MEDIUM,2526,MEDIUM,1
cluster_0100,RELATED,القاعة محتاجة تنظيف,لاحظت مشكلة في waste bin في Computer Science Building - Lab 1. The area is still accessible. أكتر من شخص متأثر بالمشكلة.,CLEANING_WASTE,HIGH,LOW,Computer Science Building - Lab 1,ar_eg,admin_staff,HARD,1309,RELATED,0
cluster_0100,HARD_NEGATIVE,عطل في water supply,مشكلة في water supply محتاجة تتراجع في Sports Building.,PLUMBING_WATER,HIGH,LOW,Sports Building,ar_eg,admin_staff,HARD,163,LOW,0
