ticket_id	created_at	prediction_timestamp	category	impact	urgency	priority	assigned_team	ticket_age_minutes	sla_consumed_pct	sla_time_remaining_minutes	created_hour	created_day_of_week	is_weekend	queue_depth	team_workload	prev_resolution_time_minutes	sla_breach
SLA-000161	2/9/2026 12:54	2/9/2026 16:00	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	186	38.75	294	12	0	0	22	4	175	0
SLA-000162	5/5/2026 13:41	5/5/2026 18:46	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	305	63.54	175	13	1	0	13	14	305	1
SLA-000163	7/19/2026 14:03	7/19/2026 20:07	OTHER	MEDIUM	HIGH	HIGH	General Maintenance	364	75.83	116	14	6	1	6	7	492	1
SLA-000164	5/20/2026 23:27	5/21/2026 9:37	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	610	42.36	830	23	2	0	23	6	1330	1
SLA-000165	8/22/2026 23:14	8/23/2026 4:33	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	319	66.46	161	23	5	1	7	15	205	1
SLA-000166	3/23/2026 19:22	3/23/2026 20:20	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	58	12.08	422	19	0	0	24	2	455	1
SLA-000167	4/6/2026 23:22	4/7/2026 7:15	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	473	32.85	967	23	0	0	16	13	1364	1
SLA-000168	5/28/2026 1:32	5/28/2026 7:02	AV_CLASSROOM_EQUIPMENT	HIGH	MEDIUM	HIGH	AV Support	330	68.75	150	1	3	0	8	8	524	1
SLA-000169	1/30/2026 21:31	1/31/2026 6:22	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	531	18.44	2349	21	4	0	22	14	3387	1
SLA-000170	4/8/2026 14:58	4/8/2026 15:34	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	36	2.5	1404	14	2	0	11	8	446	0
SLA-000171	8/8/2026 0:38	8/8/2026 10:00	ELEVATOR	MEDIUM	MEDIUM	MEDIUM	Facilities	562	39.03	878	0	5	1	20	10	1632	1
SLA-000172	6/11/2026 14:45	6/11/2026 20:17	BUILDING_STRUCTURE	MEDIUM	LOW	LOW	Facilities	332	11.53	2548	14	3	0	0	9	2041	0
SLA-000173	7/2/2026 13:44	7/2/2026 18:48	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	304	63.33	176	13	3	0	20	6	428	1
SLA-000174	3/23/2026 11:25	3/23/2026 12:24	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	59	12.29	421	11	0	0	17	3	114	0
SLA-000175	2/13/2026 21:05	2/13/2026 23:54	SAFETY_HAZARD	MEDIUM	LOW	LOW	Safety Team	169	5.87	2711	21	4	0	17	11	1639	1
SLA-000176	5/26/2026 18:17	5/26/2026 22:25	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	248	8.61	2632	18	1	0	3	10	791	0
SLA-000177	4/8/2026 18:39	4/9/2026 6:26	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	707	49.1	733	18	2	0	24	4	1472	1
SLA-000178	5/22/2026 0:45	5/22/2026 3:18	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	153	31.87	327	0	4	0	4	5	209	0
SLA-000179	5/26/2026 1:18	5/26/2026 12:10	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	652	45.28	788	1	1	0	21	2	1389	0
SLA-000180	1/30/2026 7:14	1/30/2026 10:01	OTHER	LOW	MEDIUM	LOW	General Maintenance	167	5.8	2713	7	4	0	7	9	2908	0
SLA-000181	1/16/2026 10:02	1/16/2026 16:58	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	416	28.89	1024	10	4	0	4	14	581	0
SLA-000182	5/19/2026 22:03	5/19/2026 23:49	AV_CLASSROOM_EQUIPMENT	MEDIUM	MEDIUM	MEDIUM	AV Support	106	7.36	1334	22	1	0	3	7	1349	0
SLA-000183	6/7/2026 10:49	6/7/2026 13:49	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	180	12.5	1260	10	6	1	26	8	1306	1
SLA-000184	7/27/2026 1:31	7/27/2026 5:26	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	235	48.96	245	1	0	0	8	13	156	1
SLA-000185	7/6/2026 14:35	7/6/2026 22:15	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	460	95.83	20	14	0	0	28	11	303	1
SLA-000186	5/31/2026 14:36	5/31/2026 22:36	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	480	16.67	2400	14	6	1	25	14	2733	1
SLA-000187	5/3/2026 8:47	5/3/2026 15:51	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	424	88.33	56	8	6	1	6	6	117	1
SLA-000188	3/17/2026 22:17	3/18/2026 0:40	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	143	4.97	2737	22	1	0	12	0	1591	0
SLA-000189	6/9/2026 14:37	6/9/2026 22:22	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	465	96.88	15	14	1	0	20	9	163	1
SLA-000190	6/14/2026 14:38	6/14/2026 16:14	CLEANING_WASTE	MEDIUM	LOW	LOW	Cleaning Services	96	3.33	2784	14	6	1	14	2	2828	0
SLA-000191	2/12/2026 7:46	2/12/2026 10:31	CLEANING_WASTE	LOW	HIGH	MEDIUM	Cleaning Services	165	11.46	1275	7	3	0	1	8	1135	0
SLA-000192	3/18/2026 8:55	3/18/2026 12:30	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	215	44.79	265	8	2	0	6	3	202	0
SLA-000193	4/14/2026 11:04	4/14/2026 14:26	OTHER	LOW	MEDIUM	LOW	General Maintenance	202	7.01	2678	11	1	0	3	1	1521	0
SLA-000194	1/12/2026 3:57	1/12/2026 9:21	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	324	11.25	2556	3	0	0	20	14	2881	1
SLA-000195	5/3/2026 0:36	5/3/2026 7:26	GROUNDS_OUTDOOR	HIGH	MEDIUM	HIGH	Grounds Team	410	85.42	70	0	6	1	14	6	474	1
SLA-000196	8/7/2026 13:56	8/7/2026 16:23	BUILDING_STRUCTURE	LOW	MEDIUM	LOW	Facilities	147	5.1	2733	13	4	0	18	4	3111	0
SLA-000197	4/27/2026 21:48	4/28/2026 6:08	IT_NETWORK_ACCOUNTS	HIGH	LOW	MEDIUM	IT Support	500	34.72	940	21	0	0	28	8	302	1
SLA-000198	8/8/2026 3:42	8/8/2026 14:50	IT_NETWORK_ACCOUNTS	LOW	LOW	LOW	IT Support	668	23.19	2212	3	5	1	2	2	1501	0
SLA-000199	6/3/2026 20:09	6/4/2026 1:43	CLEANING_WASTE	MEDIUM	LOW	LOW	Cleaning Services	334	11.6	2546	20	2	0	19	7	2812	0
SLA-000200	1/8/2026 0:24	1/8/2026 12:20	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	716	49.72	724	0	3	0	6	7	1439	0
SLA-000201	3/14/2026 8:29	3/14/2026 15:38	ELECTRICAL	LOW	LOW	LOW	Facilities	429	14.9	2451	8	5	1	2	9	831	0
SLA-000202	6/3/2026 3:18	6/3/2026 4:17	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	59	12.29	421	3	2	0	28	10	370	1
SLA-000203	8/10/2026 22:17	8/11/2026 3:40	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	323	67.29	157	22	0	0	9	4	504	1
SLA-000204	7/3/2026 17:11	7/4/2026 3:19	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	608	42.22	832	17	4	0	22	10	1673	1
SLA-000205	7/23/2026 17:21	7/24/2026 3:49	ELECTRICAL	MEDIUM	LOW	LOW	Facilities	628	21.81	2252	17	3	0	25	2	605	0
SLA-000206	7/1/2026 5:07	7/1/2026 7:55	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	168	35	312	5	2	0	23	14	361	1
SLA-000207	7/5/2026 7:18	7/5/2026 16:41	IT_HARDWARE_PRINTING	MEDIUM	LOW	LOW	IT Support	563	19.55	2317	7	6	1	6	9	1679	0
SLA-000208	2/3/2026 12:51	2/3/2026 19:59	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	428	89.17	52	12	1	0	15	10	377	1
SLA-000209	7/4/2026 13:17	7/4/2026 19:15	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	358	74.58	122	13	5	1	20	6	137	1
SLA-000210	2/4/2026 2:55	2/4/2026 3:20	IT_HARDWARE_PRINTING	MEDIUM	LOW	LOW	IT Support	25	0.87	2855	2	2	0	9	7	3003	0
SLA-000211	4/23/2026 23:09	4/24/2026 0:10	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	61	12.71	419	23	3	0	0	4	531	0
SLA-000212	2/8/2026 17:36	2/8/2026 18:19	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	43	8.96	437	17	6	1	29	12	486	1
SLA-000213	6/20/2026 14:13	6/20/2026 22:27	CLEANING_WASTE	MEDIUM	LOW	LOW	Cleaning Services	494	17.15	2386	14	5	1	25	13	3332	1
SLA-000214	7/14/2026 3:29	7/14/2026 11:12	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	463	32.15	977	3	1	0	22	5	1441	1
SLA-000215	6/29/2026 6:44	6/29/2026 13:14	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	390	13.54	2490	6	0	0	25	2	813	0
SLA-000216	2/24/2026 15:07	2/24/2026 18:18	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	191	39.79	289	15	1	0	29	5	204	0
SLA-000217	4/29/2026 7:59	4/29/2026 9:14	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	75	15.62	405	7	2	0	10	4	552	1
SLA-000218	1/9/2026 23:11	1/10/2026 5:39	IT_NETWORK_ACCOUNTS	LOW	HIGH	MEDIUM	IT Support	388	26.94	1052	23	4	0	8	13	1442	1
SLA-000219	5/2/2026 16:29	5/3/2026 3:57	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	688	47.78	752	16	5	1	2	15	317	0
SLA-000220	7/10/2026 16:19	7/10/2026 23:38	OTHER	HIGH	MEDIUM	HIGH	General Maintenance	439	91.46	41	16	4	0	14	14	265	1
SLA-000221	4/3/2026 14:18	4/3/2026 17:04	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	166	34.58	314	14	4	0	3	7	214	0
SLA-000222	1/27/2026 21:47	1/27/2026 23:03	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	76	2.64	2804	21	1	0	6	15	2528	0
SLA-000223	3/14/2026 4:50	3/14/2026 7:54	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	184	38.33	296	4	5	1	25	0	319	1
SLA-000224	5/15/2026 17:13	5/16/2026 1:32	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	499	34.65	941	17	4	0	28	1	1328	1
SLA-000225	5/19/2026 13:12	5/19/2026 15:09	AV_CLASSROOM_EQUIPMENT	MEDIUM	LOW	LOW	AV Support	117	4.06	2763	13	1	0	9	7	1975	0
SLA-000226	4/22/2026 22:03	4/23/2026 4:12	OTHER	LOW	MEDIUM	LOW	General Maintenance	369	12.81	2511	22	2	0	21	10	2429	1
SLA-000227	1/21/2026 13:18	1/21/2026 18:11	FURNITURE_FIXTURES	LOW	MEDIUM	LOW	Facilities	293	10.17	2587	13	2	0	26	0	1464	0
SLA-000228	1/30/2026 14:40	1/30/2026 19:11	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	271	56.46	209	14	4	0	3	11	435	1
SLA-000229	8/8/2026 7:08	8/8/2026 8:40	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	92	19.17	388	7	5	1	11	1	471	1
SLA-000230	4/2/2026 13:23	4/2/2026 17:43	PLUMBING_WATER	MEDIUM	LOW	LOW	Facilities	260	9.03	2620	13	3	0	14	6	1551	0
SLA-000231	7/13/2026 2:22	7/13/2026 9:07	AV_CLASSROOM_EQUIPMENT	MEDIUM	MEDIUM	MEDIUM	AV Support	405	28.12	1035	2	0	0	23	11	976	1
SLA-000232	1/4/2026 13:14	1/5/2026 0:22	HVAC_AC	LOW	MEDIUM	LOW	Facilities	668	23.19	2212	13	6	1	17	0	2108	0
SLA-000233	7/29/2026 21:59	7/30/2026 0:50	GROUNDS_OUTDOOR	MEDIUM	MEDIUM	MEDIUM	Grounds Team	171	11.88	1269	21	2	0	14	11	421	0
SLA-000234	1/28/2026 16:14	1/29/2026 1:48	AV_CLASSROOM_EQUIPMENT	LOW	LOW	LOW	AV Support	574	19.93	2306	16	2	0	6	11	3009	0
SLA-000235	1/15/2026 19:02	1/16/2026 1:30	FURNITURE_FIXTURES	MEDIUM	HIGH	HIGH	Facilities	388	80.83	92	19	3	0	14	7	236	1
SLA-000236	8/26/2026 9:29	8/26/2026 16:55	BUILDING_STRUCTURE	LOW	LOW	LOW	Facilities	446	15.49	2434	9	2	0	20	1	985	0
SLA-000237	3/29/2026 23:05	3/30/2026 4:36	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	331	22.99	1109	23	6	1	26	13	703	1
SLA-000238	4/27/2026 16:12	4/27/2026 18:10	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	118	24.58	362	16	0	0	3	15	263	1
SLA-000239	4/3/2026 23:29	4/4/2026 0:07	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	38	2.64	1402	23	4	0	28	1	355	0
SLA-000240	7/14/2026 1:47	7/14/2026 3:58	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	131	27.29	349	1	1	0	10	1	423	0
SLA-000241	5/16/2026 10:22	5/16/2026 16:07	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	345	71.88	135	10	5	1	15	8	541	1
SLA-000242	2/28/2026 6:54	2/28/2026 14:00	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	426	88.75	54	6	5	1	13	9	188	1
SLA-000243	4/19/2026 2:48	4/19/2026 4:17	PLUMBING_WATER	MEDIUM	LOW	LOW	Facilities	89	3.09	2791	2	6	1	12	7	1716	0
SLA-000244	8/15/2026 7:15	8/15/2026 14:36	BUILDING_STRUCTURE	MEDIUM	LOW	LOW	Facilities	441	15.31	2439	7	5	1	19	6	3105	1
SLA-000245	5/14/2026 13:24	5/14/2026 19:58	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	394	82.08	86	13	3	0	20	14	98	1
SLA-000246	4/2/2026 1:49	4/2/2026 12:42	GROUNDS_OUTDOOR	MEDIUM	LOW	LOW	Grounds Team	653	22.67	2227	1	3	0	8	3	2057	0
SLA-000247	4/17/2026 13:50	4/17/2026 19:03	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	313	10.87	2567	13	4	0	7	7	3332	0
SLA-000248	2/21/2026 23:37	2/22/2026 5:03	ELECTRICAL	HIGH	HIGH	CRITICAL	Facilities	326	67.92	154	23	5	1	0	7	106	0
SLA-000249	1/26/2026 13:41	1/26/2026 15:54	IT_HARDWARE_PRINTING	LOW	MEDIUM	LOW	IT Support	133	4.62	2747	13	0	0	20	9	627	0
SLA-000250	3/3/2026 5:54	3/3/2026 7:22	HVAC_AC	LOW	LOW	LOW	Facilities	88	3.06	2792	5	1	0	27	13	1456	1
SLA-000251	5/2/2026 10:54	5/2/2026 14:47	PLUMBING_WATER	MEDIUM	LOW	LOW	Facilities	233	8.09	2647	10	5	1	9	8	3173	0
SLA-000252	7/21/2026 22:12	7/21/2026 23:41	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	89	18.54	391	22	1	0	16	3	569	1
SLA-000253	4/30/2026 2:09	4/30/2026 14:04	ELECTRICAL	LOW	LOW	LOW	Facilities	715	24.83	2165	2	3	0	16	0	2585	0
SLA-000254	5/7/2026 22:54	5/8/2026 5:00	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	366	25.42	1074	22	3	0	9	4	1381	0
SLA-000255	7/17/2026 16:45	7/18/2026 0:34	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	469	16.28	2411	16	4	0	5	1	1433	0
SLA-000256	4/24/2026 15:55	4/25/2026 2:34	CLEANING_WASTE	MEDIUM	LOW	LOW	Cleaning Services	639	22.19	2241	15	4	0	8	7	1151	0
SLA-000257	8/13/2026 16:11	8/13/2026 19:30	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	199	13.82	1241	16	3	0	8	11	1434	0
SLA-000258	7/3/2026 15:16	7/3/2026 21:33	ELECTRICAL	MEDIUM	LOW	LOW	Facilities	377	13.09	2503	15	4	0	20	8	2772	0
SLA-000259	6/22/2026 11:37	6/22/2026 15:42	HVAC_AC	LOW	MEDIUM	LOW	Facilities	245	8.51	2635	11	0	0	15	8	2944	0
SLA-000260	7/14/2026 11:27	7/14/2026 19:06	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	459	95.62	21	11	1	0	30	2	465	1
SLA-000261	4/14/2026 18:34	4/15/2026 1:47	PLUMBING_WATER	LOW	LOW	LOW	Facilities	433	15.03	2447	18	1	0	3	7	1463	0
SLA-000262	3/3/2026 10:46	3/3/2026 18:22	BUILDING_STRUCTURE	HIGH	MEDIUM	HIGH	Facilities	456	95	24	10	1	0	24	10	260	1
SLA-000263	2/11/2026 17:11	2/12/2026 0:43	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	452	94.17	28	17	2	0	28	11	333	1
SLA-000264	4/2/2026 15:31	4/3/2026 1:24	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	593	41.18	847	15	3	0	4	4	1643	0
SLA-000265	2/8/2026 6:12	2/8/2026 17:21	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	669	46.46	771	6	6	1	8	3	1503	0
SLA-000266	4/12/2026 6:06	4/12/2026 11:45	OTHER	LOW	HIGH	MEDIUM	General Maintenance	339	23.54	1101	6	6	1	21	14	851	1
SLA-000267	2/24/2026 16:07	2/24/2026 22:42	HVAC_AC	LOW	LOW	LOW	Facilities	395	13.72	2485	16	1	0	0	15	2334	1
SLA-000268	3/15/2026 6:07	3/15/2026 12:44	BUILDING_STRUCTURE	LOW	LOW	LOW	Facilities	397	13.78	2483	6	6	1	24	7	2605	0
SLA-000269	8/25/2026 5:51	8/25/2026 13:28	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	457	95.21	23	5	1	0	1	10	367	1
SLA-000270	5/23/2026 22:07	5/24/2026 0:13	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	126	26.25	354	22	5	1	4	7	129	0
SLA-000271	4/13/2026 10:30	4/13/2026 18:53	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	503	34.93	937	10	0	0	8	9	1523	0
SLA-000272	1/6/2026 20:43	1/7/2026 1:24	FURNITURE_FIXTURES	MEDIUM	HIGH	HIGH	Facilities	281	58.54	199	20	1	0	7	9	119	0
SLA-000273	8/2/2026 0:59	8/2/2026 4:42	ELEVATOR	MEDIUM	LOW	LOW	Facilities	223	7.74	2657	0	6	1	8	12	1721	0
SLA-000274	5/22/2026 20:02	5/22/2026 21:40	OTHER	MEDIUM	HIGH	HIGH	General Maintenance	98	20.42	382	20	4	0	25	3	475	1
SLA-000275	6/15/2026 12:00	6/15/2026 19:27	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	447	93.12	33	12	0	0	2	5	572	1
SLA-000276	5/31/2026 3:27	5/31/2026 7:00	IT_NETWORK_ACCOUNTS	HIGH	MEDIUM	HIGH	IT Support	213	44.38	267	3	6	1	14	7	191	0
SLA-000277	6/13/2026 1:19	6/13/2026 7:31	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	372	12.92	2508	1	5	1	18	8	850	0
SLA-000278	5/5/2026 9:13	5/5/2026 11:23	BUILDING_STRUCTURE	MEDIUM	HIGH	HIGH	Facilities	130	27.08	350	9	1	0	28	7	322	1
SLA-000279	2/20/2026 2:41	2/20/2026 10:47	OTHER	LOW	LOW	LOW	General Maintenance	486	16.88	2394	2	4	0	12	4	1695	0
SLA-000280	1/15/2026 1:13	1/15/2026 2:07	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	54	3.75	1386	1	3	0	14	5	713	0
SLA-000281	6/22/2026 12:54	6/22/2026 21:41	OTHER	LOW	LOW	LOW	General Maintenance	527	18.3	2353	12	0	0	15	6	3297	1
SLA-000282	6/15/2026 5:38	6/15/2026 10:36	ELECTRICAL	MEDIUM	HIGH	HIGH	Facilities	298	62.08	182	5	0	0	28	3	475	1
SLA-000283	6/9/2026 9:25	6/9/2026 13:25	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	240	8.33	2640	9	1	0	10	3	772	0
SLA-000284	4/19/2026 19:41	4/19/2026 22:29	SAFETY_HAZARD	MEDIUM	HIGH	HIGH	Safety Team	168	35	312	19	6	1	24	13	363	1
SLA-000285	6/16/2026 6:03	6/16/2026 17:39	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	696	48.33	744	6	1	0	24	5	1486	1
SLA-000286	5/22/2026 6:05	5/22/2026 13:21	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	436	15.14	2444	6	4	0	27	4	3452	1
SLA-000287	7/16/2026 11:49	7/16/2026 15:20	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	211	43.96	269	11	3	0	7	13	470	1
SLA-000288	2/16/2026 15:13	2/16/2026 19:31	FURNITURE_FIXTURES	MEDIUM	HIGH	HIGH	Facilities	258	53.75	222	15	0	0	7	12	101	0
SLA-000289	4/11/2026 9:06	4/11/2026 10:19	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	73	15.21	407	9	5	1	22	6	357	1
SLA-000290	7/18/2026 1:50	7/18/2026 7:35	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	345	71.88	135	1	5	1	4	0	511	1
SLA-000291	7/31/2026 10:23	7/31/2026 21:50	IT_NETWORK_ACCOUNTS	LOW	LOW	LOW	IT Support	687	23.85	2193	10	4	0	16	12	1082	1
SLA-000292	1/15/2026 14:41	1/15/2026 16:23	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	102	21.25	378	14	3	0	17	0	163	0
SLA-000293	4/18/2026 2:36	4/18/2026 9:28	AV_CLASSROOM_EQUIPMENT	HIGH	LOW	MEDIUM	AV Support	412	28.61	1028	2	5	1	13	2	1714	0
SLA-000294	5/25/2026 21:43	5/26/2026 4:57	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	434	30.14	1006	21	0	0	5	12	1014	0
SLA-000295	3/15/2026 5:16	3/15/2026 7:11	IT_NETWORK_ACCOUNTS	HIGH	HIGH	CRITICAL	IT Support	115	23.96	365	5	6	1	24	5	197	1
SLA-000296	8/7/2026 0:18	8/7/2026 1:12	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	54	11.25	426	0	4	0	14	12	488	1
SLA-000297	3/2/2026 23:28	3/3/2026 7:17	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	469	32.57	971	23	0	0	6	10	1451	1
SLA-000298	1/10/2026 9:43	1/10/2026 15:27	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	344	23.89	1096	9	5	1	9	14	604	0
SLA-000299	4/30/2026 4:43	4/30/2026 11:50	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	427	88.96	53	4	3	0	4	13	331	1
SLA-000300	6/6/2026 8:17	6/6/2026 12:01	BUILDING_STRUCTURE	HIGH	MEDIUM	HIGH	Facilities	224	46.67	256	8	5	1	17	1	346	0
SLA-000301	7/27/2026 4:39	7/27/2026 12:56	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	497	34.51	943	4	0	0	15	12	1072	0
SLA-000302	6/6/2026 14:11	6/6/2026 17:03	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	172	35.83	308	14	5	1	24	4	207	1
SLA-000303	2/6/2026 22:19	2/7/2026 1:23	AV_CLASSROOM_EQUIPMENT	HIGH	LOW	MEDIUM	AV Support	184	12.78	1256	22	4	0	8	10	1628	1
SLA-000304	1/9/2026 10:37	1/9/2026 12:18	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	101	21.04	379	10	4	0	11	8	512	1
SLA-000305	5/27/2026 15:03	5/27/2026 18:08	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	185	38.54	295	15	2	0	8	11	177	0
SLA-000306	8/12/2026 8:23	8/12/2026 18:11	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	588	40.83	852	8	2	0	7	13	908	1
SLA-000307	7/6/2026 3:14	7/6/2026 13:59	IT_NETWORK_ACCOUNTS	LOW	MEDIUM	LOW	IT Support	645	22.4	2235	3	0	0	25	15	2094	1
SLA-000308	4/15/2026 9:42	4/15/2026 13:18	IT_NETWORK_ACCOUNTS	LOW	MEDIUM	LOW	IT Support	216	7.5	2664	9	2	0	27	0	2236	0
SLA-000309	7/12/2026 10:30	7/12/2026 20:36	ELECTRICAL	MEDIUM	MEDIUM	MEDIUM	Facilities	606	42.08	834	10	6	1	19	9	1215	0
SLA-000310	7/29/2026 11:05	7/29/2026 20:40	SAFETY_HAZARD	HIGH	LOW	MEDIUM	Safety Team	575	39.93	865	11	2	0	3	4	744	0
SLA-000311	8/28/2026 3:45	8/28/2026 4:53	IT_NETWORK_ACCOUNTS	HIGH	MEDIUM	HIGH	IT Support	68	14.17	412	3	4	0	7	13	225	1
SLA-000312	7/12/2026 4:15	7/12/2026 12:28	ELEVATOR	HIGH	LOW	MEDIUM	Facilities	493	34.24	947	4	6	1	16	10	1391	0
SLA-000313	6/26/2026 4:46	6/26/2026 10:17	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	331	68.96	149	4	4	0	25	1	268	1
SLA-000314	7/4/2026 14:47	7/5/2026 1:40	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	653	22.67	2227	14	5	1	10	6	1606	0
SLA-000315	6/29/2026 17:19	6/29/2026 19:17	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	118	24.58	362	17	0	0	7	0	539	0
SLA-000316	8/23/2026 20:21	8/24/2026 1:48	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	327	68.12	153	20	6	1	28	9	421	1
SLA-000317	2/21/2026 8:34	2/21/2026 8:56	OTHER	HIGH	MEDIUM	HIGH	General Maintenance	22	4.58	458	8	5	1	1	12	282	1
SLA-000318	4/5/2026 11:53	4/5/2026 21:43	AV_CLASSROOM_EQUIPMENT	MEDIUM	MEDIUM	MEDIUM	AV Support	590	40.97	850	11	6	1	15	2	1548	0
SLA-000319	5/25/2026 11:06	5/25/2026 19:20	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	494	34.31	946	11	0	0	10	15	737	1
SLA-000320	1/26/2026 11:30	1/26/2026 19:32	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	482	33.47	958	11	0	0	29	6	464	1
